GameID,Timestamp,Player,Faction,Turn Order,Game Score,Tournament Score,Map,Clearing Distribution,Deck,Undrafted Faction,Turn Timing,Dom/Coal,Season
DbInput!41490,2025-05-17 18:39:20.377387+00:00,mouseinabox+992,Marquise de Cat,1,16,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!41489,2025-05-17 17:15:19.187208+00:00,mouseinabox+992,Eyrie Dynasties,4,5,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41489,2025-05-17 17:15:19.187208+00:00,Cookies+3700,Lord of the Hundreds,3,27,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41489,2025-05-17 17:15:19.187208+00:00,influx1122+269,Vagabond (Vagrant),2,30,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41489,2025-05-17 17:15:19.187208+00:00,aflowerfororange+5645,Lizard Cult,1,27,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41488,2025-05-17 15:33:14.567754+00:00,Marshmallow+2322,Lord of the Hundreds,4,17,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41488,2025-05-17 15:33:14.567754+00:00,Nadav253+6419,Underground Duchy,3,24,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41488,2025-05-17 15:33:14.567754+00:00,Hasan+4458,Marquise de Cat,2,19,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41488,2025-05-17 15:33:14.567754+00:00,tjudge+8299,Lizard Cult,1,30,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41487,2025-05-17 13:29:44.481394+00:00,slawek+6750,Underground Duchy,4,18,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M02
DbInput!41487,2025-05-17 13:29:44.481394+00:00,YrBodyIsNothing+8271,Vagabond (Arbiter),3,31,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M02
DbInput!41487,2025-05-17 13:29:44.481394+00:00,Marshmallow+2322,Woodland Alliance,2,12,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M02
DbInput!41487,2025-05-17 13:29:44.481394+00:00,Doordecat+1475,Riverfolk Company,1,25,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M02
DbInput!41477,2025-05-16 20:21:00.924158+00:00,Greasymint+4507,Underground Duchy,4,26,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41477,2025-05-16 20:21:00.924158+00:00,YrBodyIsNothing+8271,Lizard Cult,3,18,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41477,2025-05-16 20:21:00.924158+00:00,Killerstorm17+3440,Lord of the Hundreds,2,30,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41477,2025-05-16 20:21:00.924158+00:00,StarhardFishrinse+1675,Woodland Alliance,1,21,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41474,2025-05-16 19:27:05.840949+00:00,Rooted+4614,Vagabond (Arbiter),4,26,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41474,2025-05-16 19:27:05.840949+00:00,MylesMoose+6850,Keepers in Iron,3,13,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41474,2025-05-16 19:27:05.840949+00:00,TurkeyNoNo+9522,Lizard Cult,2,31,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41474,2025-05-16 19:27:05.840949+00:00,OUSlaughter+3653,Marquise de Cat,1,,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,Dominance,M02
DbInput!41469,2025-05-16 16:45:27.452221+00:00,TheWiseFox+8428,Lord of the Hundreds,4,18,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41469,2025-05-16 16:45:27.452221+00:00,Emperia+9282,Riverfolk Company,3,30,1,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41469,2025-05-16 16:45:27.452221+00:00,ellbelle+9011,Eyrie Dynasties,2,12,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41469,2025-05-16 16:45:27.452221+00:00,Hayjay+3964,Lizard Cult,1,23,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41467,2025-05-16 14:14:13.447171+00:00,Dandel+3128,Keepers in Iron,4,25,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41467,2025-05-16 14:14:13.447171+00:00,YrBodyIsNothing+8271,Lizard Cult,3,19,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41467,2025-05-16 14:14:13.447171+00:00,Crono+5137,Vagabond (Harrier),2,31,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41467,2025-05-16 14:14:13.447171+00:00,wherestonks+4878,Underground Duchy,1,21,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41463,2025-05-16 11:21:03.814135+00:00,TercMa+9283,Lord of the Hundreds,4,30,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41463,2025-05-16 11:21:03.814135+00:00,Hayjay+3964,Woodland Alliance,3,19,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41463,2025-05-16 11:21:03.814135+00:00,Tad604+8004,Vagabond (Thief),2,14,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41463,2025-05-16 11:21:03.814135+00:00,StoneOfShame+5048,Underground Duchy,1,17,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41455,2025-05-16 00:55:37.387441+00:00,TheWiseFox+8428,Woodland Alliance,4,14,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41455,2025-05-16 00:55:37.387441+00:00,brunados+9847,Eyrie Dynasties,3,21,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41455,2025-05-16 00:55:37.387441+00:00,LunaTik+6164,Marquise de Cat,2,11,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41455,2025-05-16 00:55:37.387441+00:00,ShuShuBana+2889,Corvid Conspiracy,1,30,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41453,2025-05-16 00:05:50.196547+00:00,Crono+5137,Lizard Cult,4,30,1,Winter,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!41453,2025-05-16 00:05:50.196547+00:00,Mensatime+6374,Riverfolk Company,3,18,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!41453,2025-05-16 00:05:50.196547+00:00,Dakrol+756,Underground Duchy,2,24,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!41453,2025-05-16 00:05:50.196547+00:00,sparrowhawk+9374,Keepers in Iron,1,21,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Async,,M02
DbInput!41449,2025-05-15 21:40:36.710311+00:00,snakzz+6252,Woodland Alliance,4,15,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41449,2025-05-15 21:40:36.710311+00:00,Emperia+9282,Keepers in Iron,3,16,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41449,2025-05-15 21:40:36.710311+00:00,KFull+1226,Underground Duchy,2,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41449,2025-05-15 21:40:36.710311+00:00,brunados+9847,Lizard Cult,1,21,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41447,2025-05-15 20:21:44.207078+00:00,Youdge+8117,Lord of the Hundreds,4,30,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41447,2025-05-15 20:21:44.207078+00:00,Myroshark+1761,Keepers in Iron,3,23,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41447,2025-05-15 20:21:44.207078+00:00,MylesMoose+6850,Corvid Conspiracy,2,26,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41447,2025-05-15 20:21:44.207078+00:00,Sylvanas,Lizard Cult,1,25,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41444,2025-05-15 15:51:58.077615+00:00,Neirkat+8064,Keepers in Iron,4,30,1,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41444,2025-05-15 15:51:58.077615+00:00,snakzz+6252,Vagabond (Vagrant),3,13,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41444,2025-05-15 15:51:58.077615+00:00,Tonydeloreanesq+4756,Vagabond (Tinker),1,13,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41444,2025-05-15 15:51:58.077615+00:00,McMayo+5829,Underground Duchy,2,20,0,Winter,Random,Exiles and Partisans,Eyrie Dynasties,Async,,M02
DbInput!41438,2025-05-15 04:23:29.359098+00:00,BallHound+5714,Eyrie Dynasties,4,6,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M02
DbInput!41438,2025-05-15 04:23:29.359098+00:00,Cookies+3700,Marquise de Cat,3,29,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M02
DbInput!41438,2025-05-15 04:23:29.359098+00:00,Meryn+1211,Lizard Cult,2,30,1,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M02
DbInput!41438,2025-05-15 04:23:29.359098+00:00,Umiya+8617,Corvid Conspiracy,1,23,0,Winter,Random,Exiles and Partisans,Vagabond (Scoundrel),Live,,M02
DbInput!41429,2025-05-14 11:30:24.720104+00:00,Killerstorm17+3440,Keepers in Iron,4,32,1,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M02
DbInput!41429,2025-05-14 11:30:24.720104+00:00,tunnndz+4270,Woodland Alliance,3,13,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M02
DbInput!41429,2025-05-14 11:30:24.720104+00:00,niasdias+2358,Eyrie Dynasties,2,10,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M02
DbInput!41429,2025-05-14 11:30:24.720104+00:00,Musicalwoofy+7712,Marquise de Cat,1,9,0,Winter,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M02
DbInput!41422,2025-05-14 02:12:54.872494+00:00,sparrowhawk+9374,Eyrie Dynasties,4,1,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41422,2025-05-14 02:12:54.872494+00:00,snakzz+6252,Vagabond (Ronin),3,10,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41422,2025-05-14 02:12:54.872494+00:00,Antiproject+7236,Keepers in Iron,2,13,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41422,2025-05-14 02:12:54.872494+00:00,sda1611+3493,Corvid Conspiracy,1,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41421,2025-05-14 01:36:41.409178+00:00,wherestonks+4878,Woodland Alliance,4,11,0,Winter,Random,Exiles and Partisans,,Async,,M02
DbInput!41421,2025-05-14 01:36:41.409178+00:00,Geomorgski,Lord of the Hundreds,3,11,0,Winter,Random,Exiles and Partisans,,Async,,M02
DbInput!41421,2025-05-14 01:36:41.409178+00:00,CaptainBanjoTime+6374,Vagabond (Scoundrel),2,10,0,Winter,Random,Exiles and Partisans,,Async,,M02
DbInput!41421,2025-05-14 01:36:41.409178+00:00,swiftsusan+8662,Corvid Conspiracy,1,30,1,Winter,Random,Exiles and Partisans,,Async,,M02
DbInput!41420,2025-05-14 01:33:26+00:00,Greasymint+4507,Lord of the Hundreds,4,25,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41420,2025-05-14 01:33:26+00:00,snakzz+6252,Riverfolk Company,3,26,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41420,2025-05-14 01:33:26+00:00,NotTheThreat+4569,Underground Duchy,2,15,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41420,2025-05-14 01:33:26+00:00,HobGungan+2914,Vagabond (Harrier),1,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41416,2025-05-13 23:54:48.683578+00:00,finercheif+4143,Lizard Cult,2,31,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41416,2025-05-13 23:54:48.683578+00:00,aflowerfororange+5645,Woodland Alliance,4,25,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41416,2025-05-13 23:54:48.683578+00:00,feeling_queer+5566,Eyrie Dynasties,1,18,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41416,2025-05-13 23:54:48.683578+00:00,griffonoak+500,Underground Duchy,3,24,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41412,2025-05-13 19:59:45.680130+00:00,benruff+449,Woodland Alliance,4,16,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41412,2025-05-13 19:59:45.680130+00:00,KFull+1226,Underground Duchy,3,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41412,2025-05-13 19:59:45.680130+00:00,Talleyrand19+7210,Marquise de Cat,2,25,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41412,2025-05-13 19:59:45.680130+00:00,CWise+6651,Lord of the Hundreds,1,21,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41411,2025-05-13 19:57:06.283173+00:00,Tonydeloreanesq+4756,Lord of the Hundreds,4,15,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41411,2025-05-13 19:57:06.283173+00:00,Simwar+260,Lizard Cult,3,16,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41411,2025-05-13 19:57:06.283173+00:00,KFull+1226,Keepers in Iron,2,31,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41411,2025-05-13 19:57:06.283173+00:00,ShuShuBana+2889,Underground Duchy,1,25,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41410,2025-05-13 19:56:33.285671+00:00,brunados+9847,Eyrie Dynasties,4,29,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41410,2025-05-13 19:56:33.285671+00:00,lumpyprol+3206,Underground Duchy,3,26,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41410,2025-05-13 19:56:33.285671+00:00,Pliskin+7357,Vagabond (Tinker),2,31,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41410,2025-05-13 19:56:33.285671+00:00,Doordecat+1475,Keepers in Iron,1,23,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Async,,M02
DbInput!41409,2025-05-13 18:05:49.839956+00:00,NadtyLite+7330,Keepers in Iron,4,23,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!41409,2025-05-13 18:05:49.839956+00:00,sparrowhawk+9374,Underground Duchy,3,16,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!41409,2025-05-13 18:05:49.839956+00:00,cringelordirl+3838,Lord of the Hundreds,2,20,0,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!41409,2025-05-13 18:05:49.839956+00:00,sideffects+863,Vagabond (Harrier),1,31,1,Winter,Random,Exiles and Partisans,Lizard Cult,Async,,M02
DbInput!41402,2025-05-13 08:10:38.932295+00:00,Geomorgski,Lord of the Hundreds,4,27,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41402,2025-05-13 08:10:38.932295+00:00,brunados+9847,Keepers in Iron,3,19,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41402,2025-05-13 08:10:38.932295+00:00,swiftsusan+8662,Riverfolk Company,2,24,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41402,2025-05-13 08:10:38.932295+00:00,Wordisforest+3808,Woodland Alliance,1,30,1,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41399,2025-05-13 07:50:59.312043+00:00,HobGungan+2914,Keepers in Iron,4,22,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41399,2025-05-13 07:50:59.312043+00:00,DarthPuniceus+9605,Lord of the Hundreds,3,19,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41399,2025-05-13 07:50:59.312043+00:00,KFull+1226,Underground Duchy,2,18,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41399,2025-05-13 07:50:59.312043+00:00,ShuShuBana+2889,Vagabond (Arbiter),1,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41397,2025-05-13 03:21:08.533958+00:00,Neirkat+8064,Lord of the Hundreds,4,,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,Dominance,M02
DbInput!41397,2025-05-13 03:21:08.533958+00:00,sparrowhawk+9374,Vagabond (Adventurer),3,26,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41397,2025-05-13 03:21:08.533958+00:00,DarthOblivius+1339,Woodland Alliance,2,30,1,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41397,2025-05-13 03:21:08.533958+00:00,HobGungan+2914,Corvid Conspiracy,1,29,0,Winter,Random,Exiles and Partisans,Underground Duchy,Async,,M02
DbInput!41389,2025-05-12 22:18:54.683640+00:00,Ctfox+5431,Lord of the Hundreds,4,13,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41389,2025-05-12 22:18:54.683640+00:00,NadtyLite+7330,Underground Duchy,3,20,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41389,2025-05-12 22:18:54.683640+00:00,Hayjay+3964,Corvid Conspiracy,2,19,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41389,2025-05-12 22:18:54.683640+00:00,Pliskin+7357,Woodland Alliance,1,33,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Async,,M02
DbInput!41388,2025-05-12 22:08:17.735145+00:00,Dandel+3128,Marquise de Cat,4,,0,Winter,Random,Exiles and Partisans,Vagabond (Adventurer),Live,Dominance,M02
DbInput!41388,2025-05-12 22:08:17.735145+00:00,griffonoak+500,Corvid Conspiracy,3,18,0,Winter,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M02
DbInput!41388,2025-05-12 22:08:17.735145+00:00,SebasDoge+6972,Lord of the Hundreds,2,15,0,Winter,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M02
DbInput!41388,2025-05-12 22:08:17.735145+00:00,Mikke+3484,Eyrie Dynasties,1,30,1,Winter,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M02
DbInput!41375,2025-05-12 07:44:54.744429+00:00,m1dnight_sn4ck+6636,Marquise de Cat,1,25,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!41375,2025-05-12 07:44:54.744429+00:00,kayajam+9348,Eyrie Dynasties,2,23,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!41375,2025-05-12 07:44:54.744429+00:00,tofuwater+4853,Underground Duchy,4,32,1,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!41375,2025-05-12 07:44:54.744429+00:00,PEHF911+9322,Keepers in Iron,3,25,0,Winter,Random,Exiles and Partisans,Woodland Alliance,Live,,M02
DbInput!41374,2025-05-12 05:34:43.840740+00:00,XxD4RK_W0LFxX+9534,Vagabond (Arbiter),3,28,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41374,2025-05-12 05:34:43.840740+00:00,ellbelle+9011,Eyrie Dynasties,4,14,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41374,2025-05-12 05:34:43.840740+00:00,DelSol+6479,Lizard Cult,1,28,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41374,2025-05-12 05:34:43.840740+00:00,tofuwater+4853,Keepers in Iron,2,32,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Live,,M02
DbInput!41369,2025-05-12 04:36:05.015915+00:00,mouseinabox+992,Vagabond (Tinker),4,13,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M02
DbInput!41369,2025-05-12 04:36:05.015915+00:00,SebasDoge+6972,Eyrie Dynasties,3,8,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M02
DbInput!41369,2025-05-12 04:36:05.015915+00:00,Musicalwoofy+7712,Underground Duchy,2,31,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M02
DbInput!41369,2025-05-12 04:36:05.015915+00:00,DarthOblivius+1339,Keepers in Iron,1,22,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M02
DbInput!41368,2025-05-12 03:58:12.720483+00:00,Milkwet+6135,Eyrie Dynasties,4,30,1,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41368,2025-05-12 03:58:12.720483+00:00,LunaTik+6164,Corvid Conspiracy,3,19,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41368,2025-05-12 03:58:12.720483+00:00,ellbelle+9011,Underground Duchy,2,22,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41368,2025-05-12 03:58:12.720483+00:00,Youdge+8117,Keepers in Iron,1,17,0,Winter,Random,Exiles and Partisans,Marquise de Cat,Async,,M02
DbInput!41367,2025-05-12 03:12:43.065007+00:00,Cookies+3700,Eyrie Dynasties,4,27,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M02
DbInput!41367,2025-05-12 03:12:43.065007+00:00,Premiumpumpkin+3494,Keepers in Iron,3,11,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M02
DbInput!41367,2025-05-12 03:12:43.065007+00:00,Musicalwoofy+7712,Vagabond (Tinker),2,30,1,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M02
DbInput!41367,2025-05-12 03:12:43.065007+00:00,mouseinabox+992,Underground Duchy,1,21,0,Winter,Random,Exiles and Partisans,Riverfolk Company,Live,,M02
DbInput!41366,2025-05-12 02:21:10.027880+00:00,1coolguy+6294,Underground Duchy,4,31,1,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M02
DbInput!41366,2025-05-12 02:21:10.027880+00:00,Wubba+9310,Keepers in Iron,3,21,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M02
DbInput!41366,2025-05-12 02:21:10.027880+00:00,Doordecat+1475,Riverfolk Company,2,16,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M02
DbInput!41366,2025-05-12 02:21:10.027880+00:00,Hoffenpepper+6941,Marquise de Cat,1,21,0,Winter,Random,Exiles and Partisans,Vagabond (Ranger),Async,,M02
DbInput!41364,2025-05-11 22:54:13.471527+00:00,finercheif+4143,Lizard Cult,4,16,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41364,2025-05-11 22:54:13.471527+00:00,Dandel+3128,Underground Duchy,3,12,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41364,2025-05-11 22:54:13.471527+00:00,SebasDoge+6972,Riverfolk Company,2,30,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41364,2025-05-11 22:54:13.471527+00:00,Premiumpumpkin+3494,Lord of the Hundreds,1,25,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41358,2025-05-11 20:15:24.160394+00:00,wherestonks+4878,Riverfolk Company,4,18,0,Winter,Random,Exiles and Partisans,,Live,,M02
DbInput!41358,2025-05-11 20:15:24.160394+00:00,Umiya+8617,Eyrie Dynasties,3,30,1,Winter,Random,Exiles and Partisans,,Live,,M02
DbInput!41358,2025-05-11 20:15:24.160394+00:00,griffonoak+500,Corvid Conspiracy,2,20,0,Winter,Random,Exiles and Partisans,,Live,,M02
DbInput!41358,2025-05-11 20:15:24.160394+00:00,UnknownBrother+1482,Lord of the Hundreds,1,29,0,Winter,Random,Exiles and Partisans,,Live,,M02
DbInput!41357,2025-05-11 14:43:49.408871+00:00,yourwhiteshadow+2970,Vagabond (Vagrant),4,14,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41357,2025-05-11 14:43:49.408871+00:00,pookypossum+9865,Keepers in Iron,3,14,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41357,2025-05-11 14:43:49.408871+00:00,Furry0329+6442,Underground Duchy,2,20,0,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41357,2025-05-11 14:43:49.408871+00:00,brunados+9847,Woodland Alliance,1,32,1,Winter,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M02
DbInput!41353,2025-05-11 08:57:52.519642+00:00,secretpaths+8130,Riverfolk Company,4,29,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41353,2025-05-11 08:57:52.519642+00:00,wherestonks+4878,Lizard Cult,1,13,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41353,2025-05-11 08:57:52.519642+00:00,ellbelle+9011,Eyrie Dynasties,3,10,0,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41353,2025-05-11 08:57:52.519642+00:00,tofuwater+4853,Vagabond (Arbiter),2,30,1,Winter,Random,Exiles and Partisans,Keepers in Iron,Live,,M02
DbInput!41351,2025-05-11 02:22:34+00:00,Ctfox+5431,Woodland Alliance,4,12,0,Winter,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41351,2025-05-11 02:22:34+00:00,HobGungan+2914,Underground Duchy,3,30,1,Winter,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41351,2025-05-11 02:22:34+00:00,TheDolphinman+2630,Vagabond (Adventurer),2,26,0,Winter,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41351,2025-05-11 02:22:34+00:00,ConeMan+3213,Vagabond (Scoundrel),1,12,0,Winter,Random,Exiles and Partisans,Lord of the Hundreds,Live,,M02
DbInput!41342,2025-05-10 17:30:41+00:00,NonStInc.+6190,Keepers in Iron,4,13,0,Winter,Random,Standard,Marquise de Cat,Async,,M02
DbInput!41342,2025-05-10 17:30:41+00:00,brunados+9847,Lord of the Hundreds,3,,0,Winter,Random,Standard,Marquise de Cat,Async,Dominance,M02
DbInput!41342,2025-05-10 17:30:41+00:00,HobGungan+2914,Riverfolk Company,2,30,1,Winter,Random,Standard,Marquise de Cat,Async,,M02
DbInput!41342,2025-05-10 17:30:41+00:00,DarkOwl+5198,Lizard Cult,1,12,0,Winter,Random,Standard,Marquise de Cat,Async,,M02
