GameID,Timestamp,Player,Faction,Turn Order,Game Score,Tournament Score,Map,Clearing Distribution,Deck,Undrafted Faction,Turn Timing,Dom/Coal,Season
DbInput!39275,2025-02-14 00:36:46.818525+00:00,MarquiseDeGyatt+202,Vagabond (Vagrant),1,20,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Live,,M01
DbInput!39271,2025-02-13 21:20:56.847923+00:00,MarquiseDeGyatt+202,Lord of the Hundreds,4,26,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Live,,M01
DbInput!39271,2025-02-13 21:20:56.847923+00:00,Talleyrand19+7210,Riverfolk Company,3,25,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Live,,M01
DbInput!39271,2025-02-13 21:20:56.847923+00:00,TheEngineer+3117,Woodland Alliance,2,19,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Live,,M01
DbInput!39271,2025-02-13 21:20:56.847923+00:00,Marko+1092,Lizard Cult,1,31,1,Autumn,Random,Exiles and Partisans,Underground Duchy,Live,,M01
DbInput!39270,2025-02-13 21:14:45.402008+00:00,HobGungan+2914,Lord of the Hundreds,4,17,0,Autumn,Random,Exiles and Partisans,Vagabond (Arbiter),Async,,M01
DbInput!39270,2025-02-13 21:14:45.402008+00:00,greenplastic90+3616,Corvid Conspiracy,2,18,0,Autumn,Random,Exiles and Partisans,Vagabond (Arbiter),Async,,M01
DbInput!39270,2025-02-13 21:14:45.402008+00:00,Marko+1092,Underground Duchy,1,27,0,Autumn,Random,Exiles and Partisans,Vagabond (Arbiter),Async,,M01
DbInput!39270,2025-02-13 21:14:45.402008+00:00,Morshu+1381,Woodland Alliance,3,30,1,Autumn,Random,Exiles and Partisans,Vagabond (Arbiter),Async,,M01
DbInput!39269,2025-02-13 21:12:04.106540+00:00,EK1337+9210,Riverfolk Company,4,31,1,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39269,2025-02-13 21:12:04.106540+00:00,JLandry337+5462,Marquise de Cat,3,9,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39269,2025-02-13 21:12:04.106540+00:00,KFull+1226,Lord of the Hundreds,2,24,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39269,2025-02-13 21:12:04.106540+00:00,Snowspace+9525,Corvid Conspiracy,1,20,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39268,2025-02-13 21:05:38.279597+00:00,KFull+1226,Vagabond (Harrier),3,,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,Coalition,M01
DbInput!39268,2025-02-13 21:05:38.279597+00:00,ShuShuBana+2889,Eyrie Dynasties,4,24,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39268,2025-02-13 21:05:38.279597+00:00,NadtyLite+7330,Underground Duchy,1,25,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39268,2025-02-13 21:05:38.279597+00:00,Tampy+8953,Woodland Alliance,2,33,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39263,2025-02-13 18:34:05.571117+00:00,TheEngineer+3117,Keepers in Iron,3,15,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39263,2025-02-13 18:34:05.571117+00:00,MarquiseDeGyatt+202,Eyrie Dynasties,4,18,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39263,2025-02-13 18:34:05.571117+00:00,IMPERATOR+2570,Lord of the Hundreds,2,30,1,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39263,2025-02-13 18:34:05.571117+00:00,Doordecat+1475,Woodland Alliance,1,18,0,Autumn,Random,Exiles and Partisans,Underground Duchy,Async,,M01
DbInput!39259,2025-02-13 15:54:32.088746+00:00,Marcus+9032,Keepers in Iron,4,12,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39259,2025-02-13 15:54:32.088746+00:00,NickoftheForest+2632,Lord of the Hundreds,3,30,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39259,2025-02-13 15:54:32.088746+00:00,NinjaMike+4303,Woodland Alliance,2,18,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39259,2025-02-13 15:54:32.088746+00:00,MeatWagon+5938,Vagabond (Ronin),1,19,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39257,2025-02-13 15:33:45.541967+00:00,Robsaco+9493,Keepers in Iron,4,16,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39257,2025-02-13 15:33:45.541967+00:00,KFull+1226,Eyrie Dynasties,3,23,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39257,2025-02-13 15:33:45.541967+00:00,Mindger+7576,Woodland Alliance,2,33,1,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39257,2025-02-13 15:33:45.541967+00:00,NadtyLite+7330,Vagabond (Ronin),1,14,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39255,2025-02-13 10:20:11.336134+00:00,TyCobb+4799,Vagabond (Harrier),4,24,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39255,2025-02-13 10:20:11.336134+00:00,Soluna+2127,Corvid Conspiracy,3,23,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39255,2025-02-13 10:20:11.336134+00:00,Plush2+8334,Eyrie Dynasties,2,26,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39255,2025-02-13 10:20:11.336134+00:00,ExplodingBanana+2521,Keepers in Iron,1,31,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39251,2025-02-13 03:29:43.554824+00:00,MrRiceGuy+5849,Eyrie Dynasties,4,18,0,Autumn,,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!39251,2025-02-13 03:29:43.554824+00:00,WlGGLYBOl+260,Riverfolk Company,3,24,0,Autumn,,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!39251,2025-02-13 03:29:43.554824+00:00,gills+5234,Underground Duchy,2,29,0,Autumn,,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!39251,2025-02-13 03:29:43.554824+00:00,Yisus+4227,Corvid Conspiracy,1,31,1,Autumn,,Exiles and Partisans,Vagabond (Ranger),Async,,M01
DbInput!39241,2025-02-12 20:28:51.280166+00:00,AeroChow+3126,Underground Duchy,3,8,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39241,2025-02-12 20:28:51.280166+00:00,dnjski+2322,Woodland Alliance,4,15,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39241,2025-02-12 20:28:51.280166+00:00,IRLScoundrel+186,Lizard Cult,2,31,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39241,2025-02-12 20:28:51.280166+00:00,gills+5234,Eyrie Dynasties,1,27,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39231,2025-02-12 04:15:47.596775+00:00,Furry0329+6442,Lord of the Hundreds,4,31,1,Autumn,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39231,2025-02-12 04:15:47.596775+00:00,Decoy+2687,Keepers in Iron,3,24,0,Autumn,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39231,2025-02-12 04:15:47.596775+00:00,JrTheLich+6525,Underground Duchy,2,15,0,Autumn,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39231,2025-02-12 04:15:47.596775+00:00,Hydro033+5014,Eyrie Dynasties,1,12,0,Autumn,Random,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39214,2025-02-11 18:42:48.344654+00:00,KFull+1226,Eyrie Dynasties,4,30,1,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39214,2025-02-11 18:42:48.344654+00:00,Hoffenpepper+6941,Corvid Conspiracy,3,20,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39214,2025-02-11 18:42:48.344654+00:00,Psiclone+4950,Woodland Alliance,2,19,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39214,2025-02-11 18:42:48.344654+00:00,Dopple+8168,Marquise de Cat,1,21,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39212,2025-02-11 18:23:41.942129+00:00,infinityclover+6543,Lord of the Hundreds,4,30,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39212,2025-02-11 18:23:41.942129+00:00,Metovin+9813,Woodland Alliance,3,26,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39212,2025-02-11 18:23:41.942129+00:00,Doordecat+1475,Keepers in Iron,2,22,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39212,2025-02-11 18:23:41.942129+00:00,Nadav253+6419,Eyrie Dynasties,1,9,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39210,2025-02-11 14:55:52.689605+00:00,Marcus+9032,Woodland Alliance,1,1,1,Autumn,,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39210,2025-02-11 14:55:52.689605+00:00,benruff+449,Eyrie Dynasties,4,0,0,Autumn,,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39210,2025-02-11 14:55:52.689605+00:00,Tyr11+4081,Underground Duchy,3,0,0,Autumn,,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39210,2025-02-11 14:55:52.689605+00:00,TheWiseFox+8428,Vagabond (Ranger),2,0,0,Autumn,,Exiles and Partisans,Vagabond (Ronin),Async,,M01
DbInput!39209,2025-02-11 14:50:15.244667+00:00,Furry0329+6442,Eyrie Dynasties,4,30,1,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39209,2025-02-11 14:50:15.244667+00:00,Tyr11+4081,Underground Duchy,3,26,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39209,2025-02-11 14:50:15.244667+00:00,Plush2+8334,Woodland Alliance,2,18,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39209,2025-02-11 14:50:15.244667+00:00,Sakke+9999,Lizard Cult,1,17,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39208,2025-02-11 13:28:50.308305+00:00,Cutoopen+2335,Eyrie Dynasties,4,3,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39208,2025-02-11 13:28:50.308305+00:00,Fearteiler+8050,Lizard Cult,3,30,1,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39208,2025-02-11 13:28:50.308305+00:00,Agent Cody Black+3496,Vagabond (Scoundrel),2,29,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39208,2025-02-11 13:28:50.308305+00:00,EK1337+9210,Keepers in Iron,1,28,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39201,2025-02-11 03:18:52.090908+00:00,Doordecat+1475,Lord of the Hundreds,4,14,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39201,2025-02-11 03:18:52.090908+00:00,WlGGLYBOl+260,Keepers in Iron,3,30,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39201,2025-02-11 03:18:52.090908+00:00,Tad604+8004,Woodland Alliance,2,17,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39201,2025-02-11 03:18:52.090908+00:00,Rachel997,Lizard Cult,1,7,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39200,2025-02-11 03:16:36.994246+00:00,MattTheRat+3878,Vagabond (Scoundrel),4,15,0,Autumn,Random,Exiles and Partisans,Vagabond (Ranger),Live,,M01
DbInput!39200,2025-02-11 03:16:36.994246+00:00,gills+5234,Woodland Alliance,3,21,0,Autumn,Random,Exiles and Partisans,Vagabond (Ranger),Live,,M01
DbInput!39200,2025-02-11 03:16:36.994246+00:00,Psiclone+4950,Lord of the Hundreds,2,18,0,Autumn,Random,Exiles and Partisans,Vagabond (Ranger),Live,,M01
DbInput!39200,2025-02-11 03:16:36.994246+00:00,infinityclover+6543,Keepers in Iron,1,32,1,Autumn,Random,Exiles and Partisans,Vagabond (Ranger),Live,,M01
DbInput!39196,2025-02-11 01:48:21.108099+00:00,gills+5234,Vagabond (Scoundrel),4,18,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39196,2025-02-11 01:48:21.108099+00:00,Dekiru+4451,Keepers in Iron,3,27,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39196,2025-02-11 01:48:21.108099+00:00,Riverman+1204,Lizard Cult,2,26,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39196,2025-02-11 01:48:21.108099+00:00,NinjaMike+4303,Lord of the Hundreds,1,31,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Live,,M01
DbInput!39194,2025-02-10 22:59:05.449240+00:00,GlisteningGeetus+4225,Keepers in Iron,4,36,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39194,2025-02-10 22:59:05.449240+00:00,Fearteiler+8050,Underground Duchy,3,22,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39194,2025-02-10 22:59:05.449240+00:00,CluelessRune+5235,Riverfolk Company,2,18,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39194,2025-02-10 22:59:05.449240+00:00,AlexP+2435,Corvid Conspiracy,1,21,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39189,2025-02-10 20:14:08.803484+00:00,near34212+3542,Riverfolk Company,4,26,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39189,2025-02-10 20:14:08.803484+00:00,Vsquirrel+9158,Eyrie Dynasties,3,17,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39189,2025-02-10 20:14:08.803484+00:00,Yojimbo+9872,Lord of the Hundreds,2,31,1,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39189,2025-02-10 20:14:08.803484+00:00,Mikke+3484,Marquise de Cat,1,16,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39188,2025-02-10 20:08:49.056124+00:00,Pocto+3656,Keepers in Iron,4,34,0.5,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39188,2025-02-10 20:08:49.056124+00:00,pooge+6189,Vagabond (Ranger),3,,0.5,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,Coalition,M01
DbInput!39188,2025-02-10 20:08:49.056124+00:00,lumpyprol+3206,Lord of the Hundreds,2,25,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39188,2025-02-10 20:08:49.056124+00:00,Tad604+8004,Eyrie Dynasties,1,21,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39179,2025-02-10 15:11:51.067431+00:00,robinsrus9+9439,Eyrie Dynasties,4,15,0,Autumn,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!39179,2025-02-10 15:11:51.067431+00:00,Isambard+2023,Woodland Alliance,3,27,0,Autumn,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!39179,2025-02-10 15:11:51.067431+00:00,Ctfox+5431,Vagabond (Ranger),2,31,1,Autumn,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!39179,2025-02-10 15:11:51.067431+00:00,lumpyprol+3206,Marquise de Cat,1,27,0,Autumn,Random,Exiles and Partisans,Vagabond (Thief),Async,,M01
DbInput!39176,2025-02-10 13:33:46.301700+00:00,mbaros2001+646,Eyrie Dynasties,4,5,0,Autumn,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!39176,2025-02-10 13:33:46.301700+00:00,devinblox+9150,Woodland Alliance,3,15,0,Autumn,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!39176,2025-02-10 13:33:46.301700+00:00,bulseeye+6881,Lord of the Hundreds,2,30,1,Autumn,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!39176,2025-02-10 13:33:46.301700+00:00,HingleMcCringle+9001,Vagabond (Tinker),1,12,0,Autumn,Random,Exiles and Partisans,Keepers in Iron,Async,,M01
DbInput!39170,2025-02-10 04:41:37.060523+00:00,uFancyHUH+8404,Underground Duchy,4,18,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M01
DbInput!39170,2025-02-10 04:41:37.060523+00:00,Rachel997,Lord of the Hundreds,3,18,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M01
DbInput!39170,2025-02-10 04:41:37.060523+00:00,FakeSki+4232,Corvid Conspiracy,2,23,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M01
DbInput!39170,2025-02-10 04:41:37.060523+00:00,TurkeyNoNo+9522,Eyrie Dynasties,1,30,1,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Live,,M01
DbInput!39169,2025-02-10 04:37:29.644711+00:00,thesmithsaredead+2145,Vagabond (Arbiter),4,19,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39169,2025-02-10 04:37:29.644711+00:00,jayli+9450,Underground Duchy,3,29,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39169,2025-02-10 04:37:29.644711+00:00,IndifferentFish+2547,Lizard Cult,2,23,0,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39169,2025-02-10 04:37:29.644711+00:00,lumpyprol+3206,Riverfolk Company,1,30,1,Autumn,Random,Exiles and Partisans,Vagabond (Adventurer),Async,,M01
DbInput!39168,2025-02-10 04:31:29.130882+00:00,GamerTower+410,Marquise de Cat,4,21,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39168,2025-02-10 04:31:29.130882+00:00,TercMa+9283,Keepers in Iron,3,19,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39168,2025-02-10 04:31:29.130882+00:00,Decoy+2687,Woodland Alliance,2,31,1,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39168,2025-02-10 04:31:29.130882+00:00,JasiuÅ„cio+3892,Vagabond (Arbiter),1,25,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39162,2025-02-10 01:15:40.370584+00:00,TyCobb+4799,Keepers in Iron,4,5,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39162,2025-02-10 01:15:40.370584+00:00,NadtyLite+7330,Eyrie Dynasties,3,1,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39162,2025-02-10 01:15:40.370584+00:00,ThoseTeeff+4061,Woodland Alliance,2,19,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39162,2025-02-10 01:15:40.370584+00:00,svalfish1+1676,Corvid Conspiracy,1,30,1,Autumn,Random,Exiles and Partisans,Riverfolk Company,Async,,M01
DbInput!39160,2025-02-10 00:36:36.878136+00:00,Mikke+3484,Vagabond (Ranger),4,30,1,Autumn,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M01
DbInput!39160,2025-02-10 00:36:36.878136+00:00,DorkFish+9781,Underground Duchy,3,14,0,Autumn,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M01
DbInput!39160,2025-02-10 00:36:36.878136+00:00,Hydro033+5014,Woodland Alliance,2,26,0,Autumn,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M01
DbInput!39160,2025-02-10 00:36:36.878136+00:00,catscat+1327,Lord of the Hundreds,1,25,0,Autumn,Random,Exiles and Partisans,Eyrie Dynasties,Live,,M01
DbInput!39152,2025-02-09 21:23:51.279071+00:00,chatot+4042,Lord of the Hundreds,4,25,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39152,2025-02-09 21:23:51.279071+00:00,OfficialDaveAcct+3784,Keepers in Iron,3,19,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39152,2025-02-09 21:23:51.279071+00:00,ShuShuBana+2889,Woodland Alliance,2,30,1,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39152,2025-02-09 21:23:51.279071+00:00,TyCobb+4799,Eyrie Dynasties,1,27,0,Autumn,Random,Exiles and Partisans,,Async,,M01
DbInput!39150,2025-02-09 20:16:52.990154+00:00,Dekiru+4451,Eyrie Dynasties,4,31,1,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39150,2025-02-09 20:16:52.990154+00:00,Yojimbo+9872,Vagabond (Vagrant),3,24,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39150,2025-02-09 20:16:52.990154+00:00,Doordecat+1475,Lizard Cult,2,22,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39150,2025-02-09 20:16:52.990154+00:00,near34212+3542,Underground Duchy,1,17,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39149,2025-02-09 19:36:53.112395+00:00,NinjaMike+4303,Lord of the Hundreds,4,22,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39149,2025-02-09 19:36:53.112395+00:00,DatTrain+4024,Woodland Alliance,3,14,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39149,2025-02-09 19:36:53.112395+00:00,GlisteningGeetus+4225,Eyrie Dynasties,2,30,1,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39149,2025-02-09 19:36:53.112395+00:00,TheEngineer+3117,Corvid Conspiracy,1,20,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39147,2025-02-09 18:57:05.569744+00:00,MeatWagon+5938,Lord of the Hundreds,4,28,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39147,2025-02-09 18:57:05.569744+00:00,greenplastic90+3616,Eyrie Dynasties,3,24,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39147,2025-02-09 18:57:05.569744+00:00,Holysheva+413,Woodland Alliance,2,31,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39147,2025-02-09 18:57:05.569744+00:00,HobGungan+2914,Riverfolk Company,1,19,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39144,2025-02-09 18:42:42.159376+00:00,TurkeyNoNo+9522,Keepers in Iron,4,12,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39144,2025-02-09 18:42:42.159376+00:00,Matt516+2460,Underground Duchy,3,25,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39144,2025-02-09 18:42:42.159376+00:00,Yoshi1283+7784,Corvid Conspiracy,2,30,1,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39144,2025-02-09 18:42:42.159376+00:00,benruff+449,Riverfolk Company,1,20,0,Autumn,Random,Exiles and Partisans,Lizard Cult,Async,,M01
DbInput!39138,2025-02-09 15:32:16.344154+00:00,TheWiseFox+8428,Lord of the Hundreds,4,10,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39138,2025-02-09 15:32:16.344154+00:00,Ctfox+5431,Eyrie Dynasties,3,30,1,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39138,2025-02-09 15:32:16.344154+00:00,Metovin+9813,Woodland Alliance,2,13,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39138,2025-02-09 15:32:16.344154+00:00,Doordecat+1475,Vagabond (Ranger),1,22,0,Autumn,Random,Exiles and Partisans,Marquise de Cat,Async,,M01
DbInput!39134,2025-02-09 04:52:28.359674+00:00,Ctfox+5431,Lord of the Hundreds,4,26,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39134,2025-02-09 04:52:28.359674+00:00,TheWiseFox+8428,Keepers in Iron,3,24,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39134,2025-02-09 04:52:28.359674+00:00,Mindger+7576,Underground Duchy,2,30,1,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39134,2025-02-09 04:52:28.359674+00:00,GlisteningGeetus+4225,Eyrie Dynasties,1,12,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Async,,M01
DbInput!39133,2025-02-09 04:42:17.569482+00:00,Mindger+7576,Keepers in Iron,4,31,1,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39133,2025-02-09 04:42:17.569482+00:00,EK1337+9210,Woodland Alliance,3,11,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39133,2025-02-09 04:42:17.569482+00:00,TheWiseFox+8428,Underground Duchy,2,18,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39133,2025-02-09 04:42:17.569482+00:00,MrRiceGuy+5849,Vagabond (Thief),1,14,0,Autumn,Random,Exiles and Partisans,Vagabond (Scoundrel),Async,,M01
DbInput!39124,2025-02-09 01:38:32.119220+00:00,TheEngineer+3117,Lord of the Hundreds,4,29,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39124,2025-02-09 01:38:32.119220+00:00,Ctfox+5431,Woodland Alliance,3,31,1,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39124,2025-02-09 01:38:32.119220+00:00,NinjaMike+4303,Underground Duchy,2,27,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39124,2025-02-09 01:38:32.119220+00:00,Slaith+9093,Corvid Conspiracy,1,20,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
DbInput!39116,2025-02-08 17:36:37.860575+00:00,CroCroCro+9495,Eyrie Dynasties,4,16,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!39116,2025-02-08 17:36:37.860575+00:00,IMPERATOR+2570,Woodland Alliance,3,32,1,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!39116,2025-02-08 17:36:37.860575+00:00,Slaith+9093,Marquise de Cat,2,20,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!39116,2025-02-08 17:36:37.860575+00:00,Yojimbo+9872,Lizard Cult,1,16,0,Autumn,Random,Exiles and Partisans,Corvid Conspiracy,Live,,M01
DbInput!39115,2025-02-08 17:34:18.807344+00:00,Metovin+9813,Eyrie Dynasties,4,17,0,Autumn,Random,Exiles and Partisans,Riverfolk Company,Live,,M01
